"","Species","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h","timepoint"
"785","Madracis decactis","Mdec-A7","233",20,-9.08402310621089e-05,-0.327024831823592,"timepoint1"
"786","Madracis decactis","Mdec-A7","289",20,-0.00011069777206906,-0.398511979448615,"timepoint1"
"787","Madracis decactis","Mdec-A7","32",20,-0.000259603673835126,-0.934573225806455,"timepoint1"
"788","Madracis decactis","Mdec-A7","341",20,-9.26762513872591e-05,-0.333634504994133,"timepoint1"
"789","Madracis decactis","Mdec-A7","413",20,-6.96112240765202e-05,-0.250600406675473,"timepoint1"
"790","Madracis decactis","Mdec-A7","517",20,-8.17291934227501e-05,-0.2942250963219,"timepoint1"
"791","Madracis decactis","Mdec-B1","0",1,-0.000149653018803398,-0.538750867692232,"timepoint1"
"792","Madracis decactis","Mdec-B1","143",1,0.000173816879183712,0.625740765061364,"timepoint1"
"793","Madracis decactis","Mdec-B1","188",1,0.000211040537034266,0.759745933323357,"timepoint1"
"794","Madracis decactis","Mdec-B1","230",1,0.000220171262438218,0.792616544777584,"timepoint1"
"795","Madracis decactis","Mdec-B1","270",1,0.000244647753897016,0.880731914029259,"timepoint1"
"796","Madracis decactis","Mdec-B1","307",1,0.000244887491044452,0.881594967760026,"timepoint1"
"797","Madracis decactis","Mdec-B1","336",1,0.00024609432973184,0.885939587034623,"timepoint1"
"798","Madracis decactis","Mdec-B1","360",1,0.000241537026015829,0.869533293656983,"timepoint1"
"799","Madracis decactis","Mdec-B1","37",1,-3.0066366257599e-05,-0.108238918527356,"timepoint1"
"800","Madracis decactis","Mdec-B1","384",1,0.000256730138682721,0.924228499257795,"timepoint1"
"801","Madracis decactis","Mdec-B1","505",1,0.000293845020294793,1.05784207306125,"timepoint1"
"802","Madracis decactis","Mdec-B3","0",8,-0.00047646613626369,-1.71527809054928,"timepoint1"
"803","Madracis decactis","Mdec-B3","124",8,-0.000198958831464401,-0.716251793271845,"timepoint1"
"804","Madracis decactis","Mdec-B3","165",8,-0.000130123059630165,-0.468443014668594,"timepoint1"
"805","Madracis decactis","Mdec-B3","233",8,-9.67279515323418e-05,-0.348220625516431,"timepoint1"
"806","Madracis decactis","Mdec-B3","289",8,-5.39181940793955e-05,-0.194105498685824,"timepoint1"
"807","Madracis decactis","Mdec-B3","32",8,-0.000381208966965888,-1.3723522810772,"timepoint1"
"808","Madracis decactis","Mdec-B3","341",8,-1.52926087464028e-05,-0.0550533914870502,"timepoint1"
"809","Madracis decactis","Mdec-B3","413",8,1.95927933497008e-05,0.0705340560589229,"timepoint1"
"810","Madracis decactis","Mdec-B3","517",8,5.16243453101046e-05,0.185847643116377,"timepoint1"
"811","Madracis decactis","Mdec-B4","0",13,2.58416535672276e-05,0.0930299528420194,"timepoint1"
"812","Madracis decactis","Mdec-B4","124",13,0.00027164755859771,0.977931210951757,"timepoint1"
"813","Madracis decactis","Mdec-B4","165",13,0.000163147858337855,0.587332290016279,"timepoint1"
"814","Madracis decactis","Mdec-B4","233",13,0.000263889928314487,0.950003741932153,"timepoint1"
"815","Madracis decactis","Mdec-B4","289",13,0.00028124554790087,1.01248397244313,"timepoint1"
"816","Madracis decactis","Mdec-B4","32",13,0.000167752628778208,0.603909463601547,"timepoint1"
"817","Madracis decactis","Mdec-B4","341",13,0.0002353788542163,0.84736387517868,"timepoint1"
"818","Madracis decactis","Mdec-B4","413",13,0.000220348640366193,0.793255105318294,"timepoint1"
"819","Madracis decactis","Mdec-B4","517",13,0.000298759562143784,1.07553442371762,"timepoint1"
"820","Madracis decactis","Mdec-B5","0",11,-8.21220450060496e-05,-0.295639362021779,"timepoint1"
"821","Madracis decactis","Mdec-B5","124",11,-2.22633997316094e-06,-0.00801482390337938,"timepoint1"
"822","Madracis decactis","Mdec-B5","165",11,0.000104931658758818,0.377753971531746,"timepoint1"
"823","Madracis decactis","Mdec-B5","233",11,9.22531511385111e-05,0.33211134409864,"timepoint1"
"824","Madracis decactis","Mdec-B5","289",11,0.000118388278642752,0.426197803113908,"timepoint1"
"825","Madracis decactis","Mdec-B5","32",11,-5.08448879257082e-05,-0.183041596532549,"timepoint1"
"826","Madracis decactis","Mdec-B5","341",11,0.000119303303993613,0.429491894377007,"timepoint1"
"827","Madracis decactis","Mdec-B5","413",11,0.000149118394917645,0.53682622170352,"timepoint1"
"828","Madracis decactis","Mdec-B5","517",11,0.000173641030454745,0.625107709637083,"timepoint1"
"829","Madracis decactis","Mdec-B6","0",16,-0.000115559083467702,-0.416012700483728,"timepoint1"
"830","Madracis decactis","Mdec-B6","124",16,8.33846125979839e-05,0.300184605352742,"timepoint1"
"831","Madracis decactis","Mdec-B6","165",16,0.000123571575622696,0.444857672241705,"timepoint1"
"832","Madracis decactis","Mdec-B6","233",16,0.000176356305155502,0.634882698559808,"timepoint1"
"833","Madracis decactis","Mdec-B6","289",16,0.000200499939132672,0.721799780877619,"timepoint1"
"834","Madracis decactis","Mdec-B6","32",16,-4.78581709775669e-05,-0.172289415519241,"timepoint1"
"835","Madracis decactis","Mdec-B6","341",16,0.000228758382700505,0.823530177721818,"timepoint1"
"836","Madracis decactis","Mdec-B6","413",16,0.00023765620567222,0.855562340419991,"timepoint1"
"837","Madracis decactis","Mdec-B6","517",16,0.00025780203373319,0.928087321439484,"timepoint1"
"838","Madracis decactis","Mdec-B7","0",19,-0.000419632319513879,-1.51067635024997,"timepoint1"
"839","Madracis decactis","Mdec-B7","124",19,-0.000159227071881484,-0.573217458773344,"timepoint1"
"840","Madracis decactis","Mdec-B7","165",19,-0.000143450186359046,-0.516420670892565,"timepoint1"
"841","Madracis decactis","Mdec-B7","233",19,-0.000128335623050319,-0.462008242981147,"timepoint1"
"842","Madracis decactis","Mdec-B7","289",19,-9.77634200811676e-05,-0.351948312292203,"timepoint1"
"843","Madracis decactis","Mdec-B7","32",19,-0.000259371769126145,-0.933738368854123,"timepoint1"
"844","Madracis decactis","Mdec-B7","341",19,-0.0001000995358186,-0.36035832894696,"timepoint1"
"845","Madracis decactis","Mdec-B7","413",19,-9.76661209131278e-05,-0.35159803528726,"timepoint1"
"846","Madracis decactis","Mdec-B7","517",19,-9.98822240056369e-05,-0.359576006420293,"timepoint1"
"847","Madracis decactis","Mdec-C1","0",2,-9.39769722788913e-05,-0.338317100204009,"timepoint1"
"848","Madracis decactis","Mdec-C1","124",2,5.85019098314884e-06,0.0210606875393358,"timepoint1"
"849","Madracis decactis","Mdec-C1","165",2,1.24171532214156e-05,0.0447017515970961,"timepoint1"
"850","Madracis decactis","Mdec-C1","233",2,4.19124771095427e-05,0.150884917594354,"timepoint1"
"851","Madracis decactis","Mdec-C1","289",2,5.22183215293438e-05,0.187985957505638,"timepoint1"
"852","Madracis decactis","Mdec-C1","32",2,-8.29207531633867e-05,-0.298514711388192,"timepoint1"
"853","Madracis decactis","Mdec-C1","341",2,6.15175226465783e-05,0.221463081527682,"timepoint1"
"854","Madracis decactis","Mdec-C1","413",2,6.29724540741873e-05,0.226700834667074,"timepoint1"
"855","Madracis decactis","Mdec-C2","0",6,-0.000225846616326848,-0.813047818776652,"timepoint1"
"856","Madracis decactis","Mdec-C2","124",6,-0.000178850484657109,-0.643861744765592,"timepoint1"
"857","Madracis decactis","Mdec-C2","165",6,-0.000173999142018389,-0.626396911266199,"timepoint1"
"858","Madracis decactis","Mdec-C2","233",6,-0.00013100288584202,-0.471610389031271,"timepoint1"
"859","Madracis decactis","Mdec-C2","289",6,-8.72908950436858e-05,-0.314247222157269,"timepoint1"
"860","Madracis decactis","Mdec-C2","32",6,-0.000184456821891791,-0.664044558810448,"timepoint1"
"861","Madracis decactis","Mdec-C2","341",6,-0.00013762012297483,-0.495432442709387,"timepoint1"
"862","Madracis decactis","Mdec-C2","413",6,-0.000117170008397728,-0.421812030231822,"timepoint1"
"863","Madracis decactis","Mdec-C2","517",6,-0.000111715713588627,-0.402176568919056,"timepoint1"
"864","Madracis decactis","Mdec-C3","0",9,-0.00017739941983351,-0.638637911400636,"timepoint1"
"865","Madracis decactis","Mdec-C3","124",9,-7.71998884959087e-05,-0.277919598585271,"timepoint1"
"866","Madracis decactis","Mdec-C3","165",9,-4.73745511088478e-05,-0.170548383991852,"timepoint1"
"867","Madracis decactis","Mdec-C3","233",9,-2.01441168013892e-05,-0.0725188204850011,"timepoint1"
"868","Madracis decactis","Mdec-C3","289",9,-4.61928804110597e-06,-0.0166294369479815,"timepoint1"
"869","Madracis decactis","Mdec-C3","32",9,-0.000141284816994851,-0.508625341181464,"timepoint1"
"870","Madracis decactis","Mdec-C3","341",9,4.43324375149336e-06,0.0159596775053761,"timepoint1"
"871","Madracis decactis","Mdec-C3","413",9,1.49110835722152e-05,0.0536799008599745,"timepoint1"
"872","Madracis decactis","Mdec-C3","517",9,2.22230289206431e-05,0.080002904114315,"timepoint1"
"873","Madracis decactis","Mdec-C4","0",15,-4.4183737727036e-05,-0.15906145581733,"timepoint1"
"874","Madracis decactis","Mdec-C4","124",15,7.08757139820415e-05,0.25515257033535,"timepoint1"
"875","Madracis decactis","Mdec-C4","165",15,9.99393173130782e-05,0.359781542327082,"timepoint1"
"876","Madracis decactis","Mdec-C4","233",15,0.000108293458072565,0.389856449061235,"timepoint1"
"877","Madracis decactis","Mdec-C4","289",15,0.00010907773446231,0.392679844064315,"timepoint1"
"878","Madracis decactis","Mdec-C4","32",15,6.00623395138701e-06,0.0216224422249932,"timepoint1"
"879","Madracis decactis","Mdec-C4","341",15,0.00011715939887466,0.421773835948777,"timepoint1"
"880","Madracis decactis","Mdec-C4","413",15,0.000109503076046883,0.39421107376878,"timepoint1"
"881","Madracis decactis","Mdec-C4","517",15,0.000116772210707237,0.420379958546055,"timepoint1"
"882","Madracis decactis","Mdec-C6","0",17,-0.000187684826132338,-0.675665374076417,"timepoint1"
"883","Madracis decactis","Mdec-C6","124",17,0.000383560659427367,1.38081837393852,"timepoint1"
"884","Madracis decactis","Mdec-C6","165",17,0.000464057202190347,1.67060592788525,"timepoint1"
"885","Madracis decactis","Mdec-C6","233",17,0.000528658586701687,1.90317091212607,"timepoint1"
"886","Madracis decactis","Mdec-C6","289",17,0.000583623649284006,2.10104513742242,"timepoint1"
"887","Madracis decactis","Mdec-C6","32",17,-3.94974692739551e-05,-0.142190889386238,"timepoint1"
"888","Madracis decactis","Mdec-C6","341",17,0.000617602032041474,2.22336731534931,"timepoint1"
"889","Madracis decactis","Mdec-C6","413",17,0.000668797790902865,2.40767204725032,"timepoint1"
"890","Madracis decactis","Mdec-C6","517",17,0.000686855082451145,2.47267829682412,"timepoint1"
"891","Madracis decactis","Mdec-C7","0",21,-0.000309402715994009,-1.11384977757843,"timepoint1"
"892","Madracis decactis","Mdec-C7","124",21,-0.000173008483308421,-0.622830539910314,"timepoint1"
"893","Madracis decactis","Mdec-C7","165",21,-0.00012467467055164,-0.448828813985905,"timepoint1"
"894","Madracis decactis","Mdec-C7","233",21,-8.20256171754998e-05,-0.295292221831799,"timepoint1"
"895","Madracis decactis","Mdec-C7","289",21,-7.80782454512732e-05,-0.281081683624584,"timepoint1"
"896","Madracis decactis","Mdec-C7","32",21,-0.000288103201793708,-1.03717152645735,"timepoint1"
"897","Madracis decactis","Mdec-C7","341",21,-8.01491560338993e-05,-0.288536961722038,"timepoint1"
"898","Madracis decactis","Mdec-C7","413",21,-8.72841505169964e-05,-0.314222941861187,"timepoint1"
"899","Madracis decactis","Mdec-C7","517",21,-3.86458026905774e-05,-0.139124889686079,"timepoint1"
"900","Madracis decactis","Mdec-D1","0",2,-2.65611058462858e-06,-0.00956199810466287,"timepoint1"
"901","Madracis decactis","Mdec-D1","124",2,4.08874606636495e-05,0.147194858389138,"timepoint1"
"902","Madracis decactis","Mdec-D1","165",2,3.82301068968023e-05,0.137628384828488,"timepoint1"
"903","Madracis decactis","Mdec-D1","233",2,6.20670430982825e-05,0.223441355153817,"timepoint1"
"904","Madracis decactis","Mdec-D1","289",2,6.84264805254769e-05,0.246335329891717,"timepoint1"
"905","Madracis decactis","Mdec-D1","32",2,-2.07388890215523e-05,-0.0746600004775882,"timepoint1"
"906","Madracis decactis","Mdec-D1","341",2,7.61755022724065e-05,0.274231808180663,"timepoint1"
"907","Madracis decactis","Mdec-D1","413",2,7.96648900845347e-05,0.286793604304325,"timepoint1"
"908","Madracis decactis","Mdec-D2","0",5,-0.000176277621916808,-0.634599438900509,"timepoint1"
"909","Madracis decactis","Mdec-D2","124",5,-0.000145994010709289,-0.525578438553442,"timepoint1"
"910","Madracis decactis","Mdec-D2","165",5,-0.000139596986350952,-0.502549150863428,"timepoint1"
"911","Madracis decactis","Mdec-D2","233",5,-0.000156514653241204,-0.563452751668336,"timepoint1"
"912","Madracis decactis","Mdec-D2","289",5,-0.000149391301924531,-0.537808686928312,"timepoint1"
"913","Madracis decactis","Mdec-D2","32",5,-0.000157997815402103,-0.568792135447572,"timepoint1"
"914","Madracis decactis","Mdec-D2","341",5,-0.000133073727781582,-0.479065420013694,"timepoint1"
"915","Madracis decactis","Mdec-D2","413",5,-0.000131959605245242,-0.475054578882872,"timepoint1"
"916","Madracis decactis","Mdec-D2","517",5,-0.000154183660369493,-0.555061177330175,"timepoint1"
"917","Madracis decactis","Mdec-D3","0",9,-0.000311868551613542,-1.12272678580875,"timepoint1"
"918","Madracis decactis","Mdec-D3","124",9,-0.00020396707034106,-0.734281453227815,"timepoint1"
"919","Madracis decactis","Mdec-D3","165",9,-0.000174407703222677,-0.627867731601638,"timepoint1"
"920","Madracis decactis","Mdec-D3","233",9,-0.000152632860164668,-0.549478296592804,"timepoint1"
"921","Madracis decactis","Mdec-D3","289",9,-0.000132440233399881,-0.476784840239573,"timepoint1"
"922","Madracis decactis","Mdec-D3","32",9,-0.000282608695078846,-1.01739130228384,"timepoint1"
"923","Madracis decactis","Mdec-D3","341",9,-0.000105700795655245,-0.380522864358881,"timepoint1"
"924","Madracis decactis","Mdec-D3","413",9,-8.7105772539556e-05,-0.313580781142402,"timepoint1"
"925","Madracis decactis","Mdec-D3","517",9,-0.000110668038780963,-0.398404939611467,"timepoint1"
"926","Madracis decactis","Mdec-D4","0",14,-3.64932172036278e-05,-0.13137558193306,"timepoint1"
"927","Madracis decactis","Mdec-D4","124",14,5.59650609370363e-05,0.201474219373331,"timepoint1"
"928","Madracis decactis","Mdec-D4","165",14,7.19533960887775e-05,0.259032225919599,"timepoint1"
"929","Madracis decactis","Mdec-D4","233",14,8.89702733811051e-05,0.320292984171979,"timepoint1"
"930","Madracis decactis","Mdec-D4","289",14,9.19718896559533e-05,0.331098802761432,"timepoint1"
"931","Madracis decactis","Mdec-D4","32",14,2.81719275120443e-06,0.010141893904336,"timepoint1"
"932","Madracis decactis","Mdec-D4","341",14,8.06295633947086e-05,0.290266428220951,"timepoint1"
"933","Madracis decactis","Mdec-D4","413",14,7.41390995974567e-05,0.266900758550844,"timepoint1"
"934","Madracis decactis","Mdec-D4","517",14,8.58740700909003e-05,0.309146652327241,"timepoint1"
"935","Madracis decactis","Mdec-D5","0",12,-6.49642684110614e-05,-0.233871366279821,"timepoint1"
"936","Madracis decactis","Mdec-D5","124",12,4.11965099888456e-05,0.148307435959844,"timepoint1"
"937","Madracis decactis","Mdec-D5","165",12,5.63589627842341e-05,0.202892266023243,"timepoint1"
"938","Madracis decactis","Mdec-D5","233",12,8.1506943902016e-05,0.293424998047258,"timepoint1"
"939","Madracis decactis","Mdec-D5","289",12,8.52410959194641e-05,0.306867945310071,"timepoint1"
"940","Madracis decactis","Mdec-D5","32",12,-2.62200354842292e-05,-0.094392127743225,"timepoint1"
"941","Madracis decactis","Mdec-D5","341",12,9.56405799295088e-05,0.344306087746232,"timepoint1"
"942","Madracis decactis","Mdec-D5","413",12,9.68382707575196e-05,0.348617774727071,"timepoint1"
"943","Madracis decactis","Mdec-D5","517",12,0.00011062340618848,0.398244262278528,"timepoint1"
"944","Madracis decactis","Mdec-D6","0",18,-0.000172943322342113,-0.622595960431606,"timepoint1"
"945","Madracis decactis","Mdec-D6","124",18,-9.98160975735559e-06,-0.0359337951264801,"timepoint1"
"946","Madracis decactis","Mdec-D6","165",18,3.28330369543018e-05,0.118198933035486,"timepoint1"
"947","Madracis decactis","Mdec-D6","233",18,3.03340147835585e-05,0.10920245322081,"timepoint1"
"948","Madracis decactis","Mdec-D6","289",18,4.59440263769968e-05,0.165398494957189,"timepoint1"
"949","Madracis decactis","Mdec-D6","32",18,-0.000107454812485976,-0.386837324949515,"timepoint1"
"950","Madracis decactis","Mdec-D6","341",18,5.95066336532103e-05,0.214223881151557,"timepoint1"
"951","Madracis decactis","Mdec-D6","413",18,6.01927232315478e-05,0.216693803633572,"timepoint1"
"952","Madracis decactis","Mdec-D6","517",18,7.71223104388384e-05,0.277640317579818,"timepoint1"
"953","Madracis decactis","Mdec-D7","0",20,-0.000299572837330433,-1.07846221438956,"timepoint1"
"954","Madracis decactis","Mdec-D7","124",20,-0.000169499332805247,-0.610197598098888,"timepoint1"
"955","Madracis decactis","Mdec-D7","165",20,-0.000103557569139346,-0.372807248901646,"timepoint1"
"956","Madracis decactis","Mdec-D7","233",20,-0.000119752601693315,-0.431109366095933,"timepoint1"
"957","Madracis decactis","Mdec-D7","289",20,-0.000109172982755891,-0.393022737921206,"timepoint1"
"958","Madracis decactis","Mdec-D7","32",20,-0.000145833080779037,-0.524999090804533,"timepoint1"
"959","Madracis decactis","Mdec-D7","341",20,-0.000129448887338388,-0.466015994418196,"timepoint1"
"960","Madracis decactis","Mdec-D7","413",20,-0.000133551532915531,-0.480785518495913,"timepoint1"
"961","Madracis decactis","Mdec-D7","517",20,-0.000156357996607469,-0.562888787786888,"timepoint1"
"962","Madracis decactis","Mdec-E1","0",3,-4.42535270593979e-05,-0.159312697413832,"timepoint1"
"963","Madracis decactis","Mdec-E1","124",3,4.55260057083119e-05,0.163893620549923,"timepoint1"
"964","Madracis decactis","Mdec-E1","165",3,3.01194484657646e-06,0.0108430014476752,"timepoint1"
"965","Madracis decactis","Mdec-E1","233",3,6.58129451915497e-05,0.236926602689579,"timepoint1"
"966","Madracis decactis","Mdec-E1","289",3,0.000173518303055334,0.624665890999201,"timepoint1"
"967","Madracis decactis","Mdec-E1","32",3,5.54396524034935e-05,0.199582748652577,"timepoint1"
"968","Madracis decactis","Mdec-E1","341",3,0.00016616041705408,0.598177501394689,"timepoint1"
"969","Madracis decactis","Mdec-E1","413",3,0.000159815652199884,0.575336347919583,"timepoint1"
"970","Madracis decactis","Mdec-E1","517",3,0.000182559779092102,0.657215204731569,"timepoint1"
"971","Madracis decactis","Mdec-E2","0",6,-0.000498934773754892,-1.79616518551761,"timepoint1"
"972","Madracis decactis","Mdec-E2","124",6,-0.000352200308261443,-1.26792110974119,"timepoint1"
"973","Madracis decactis","Mdec-E2","165",6,-0.000371447553480906,-1.33721119253126,"timepoint1"
"974","Madracis decactis","Mdec-E2","233",6,-0.0003521424404508,-1.26771278562288,"timepoint1"
"975","Madracis decactis","Mdec-E2","289",6,-0.000249505533197543,-0.898219919511154,"timepoint1"
"976","Madracis decactis","Mdec-E2","32",6,-0.000334013712898536,-1.20244936643473,"timepoint1"
"977","Madracis decactis","Mdec-E2","341",6,-0.000300041039868506,-1.08014774352662,"timepoint1"
"978","Madracis decactis","Mdec-E2","413",6,-0.000116083315718368,-0.417899936586124,"timepoint1"
"979","Madracis decactis","Mdec-E2","517",6,-0.000134337283972297,-0.483614222300271,"timepoint1"
"980","Madracis decactis","Mdec-E3","0",8,-0.000209315345014247,-0.753535242051289,"timepoint1"
"981","Madracis decactis","Mdec-E3","124",8,-2.89231383105094e-06,-0.0104123297917834,"timepoint1"
"982","Madracis decactis","Mdec-E3","165",8,2.04903176233056e-05,0.0737651434439001,"timepoint1"
"983","Madracis decactis","Mdec-E3","233",8,5.91003932061498e-05,0.212761415542139,"timepoint1"
"984","Madracis decactis","Mdec-E3","289",8,7.82210040972151e-05,0.281595614749975,"timepoint1"
"985","Madracis decactis","Mdec-E3","32",8,-0.000126961823939905,-0.457062566183658,"timepoint1"
"986","Madracis decactis","Mdec-E3","341",8,9.19993349980839e-05,0.331197605993102,"timepoint1"
"987","Madracis decactis","Mdec-E3","413",8,9.85063028937666e-05,0.35462269041756,"timepoint1"
"988","Madracis decactis","Mdec-E3","517",8,9.75766092251789e-05,0.351275793210644,"timepoint1"
"989","Madracis decactis","Mdec-E5","0",10,-0.000115281297754661,-0.41501267191678,"timepoint1"
"990","Madracis decactis","Mdec-E5","124",10,-2.24864044274453e-06,-0.0080951055938803,"timepoint1"
"991","Madracis decactis","Mdec-E5","165",10,3.48100045952278e-05,0.12531601654282,"timepoint1"
"992","Madracis decactis","Mdec-E5","233",10,3.96549270697013e-05,0.142757737450925,"timepoint1"
"993","Madracis decactis","Mdec-E5","289",10,3.48952993063469e-05,0.125623077502849,"timepoint1"
"994","Madracis decactis","Mdec-E5","32",10,-0.000103693384096953,-0.373296182749032,"timepoint1"
"995","Madracis decactis","Mdec-E5","341",10,5.41923264856464e-05,0.195092375348327,"timepoint1"
"996","Madracis decactis","Mdec-E5","413",10,4.68048463358166e-05,0.16849744680894,"timepoint1"
"997","Madracis decactis","Mdec-E5","517",10,7.64305124138912e-05,0.275149844690008,"timepoint1"
"998","Madracis decactis","Mdec-E6","0",16,-5.19550149238948e-05,-0.187038053726021,"timepoint1"
"999","Madracis decactis","Mdec-E6","124",16,1.60428758332447e-05,0.057754352999681,"timepoint1"
"1000","Madracis decactis","Mdec-E6","165",16,3.46329357729848e-05,0.124678568782745,"timepoint1"
"1001","Madracis decactis","Mdec-E6","233",16,5.6677285796973e-05,0.204038228869103,"timepoint1"
"1002","Madracis decactis","Mdec-E6","289",16,8.25765452954512e-05,0.297275563063624,"timepoint1"
"1003","Madracis decactis","Mdec-E6","32",16,-6.25687671253207e-05,-0.225247561651155,"timepoint1"
"1004","Madracis decactis","Mdec-E6","341",16,7.72103098454804e-05,0.277957115443729,"timepoint1"
"1005","Madracis decactis","Mdec-E6","413",16,8.39225873341528e-05,0.30212131440295,"timepoint1"
"1006","Madracis decactis","Mdec-E6","517",16,9.79596547719408e-05,0.352654757178987,"timepoint1"
"1007","Madracis decactis","Mdec-E7","0",21,-0.000219305257539762,-0.789498927143143,"timepoint1"
"1008","Madracis decactis","Mdec-E7","124",21,-6.71505638039303e-05,-0.241742029694149,"timepoint1"
"1009","Madracis decactis","Mdec-E7","165",21,-5.94922926683947e-05,-0.214172253606221,"timepoint1"
"1010","Madracis decactis","Mdec-E7","233",21,-2.95727746992787e-05,-0.106461988917403,"timepoint1"
"1011","Madracis decactis","Mdec-E7","289",21,-4.30300398688298e-05,-0.154908143527787,"timepoint1"
"1012","Madracis decactis","Mdec-E7","32",21,-0.000165090617856993,-0.594326224285175,"timepoint1"
"1013","Madracis decactis","Mdec-E7","341",21,-2.13837892251563e-05,-0.0769816412105628,"timepoint1"
"1014","Madracis decactis","Mdec-E7","413",21,-3.90648253711493e-05,-0.140633371336137,"timepoint1"
"1015","Madracis decactis","Mdec-E7","517",21,-2.49471813061381e-05,-0.089809852702097,"timepoint1"
"1016","Madracis decactis","Mdec-F1","0",3,-0.00013198983903043,-0.475163420509549,"timepoint1"
"1017","Madracis decactis","Mdec-F1","124",3,2.02412697657624e-05,0.0728685711567446,"timepoint1"
"1018","Madracis decactis","Mdec-F1","165",3,5.27668183985445e-06,0.018996054623476,"timepoint1"
"1019","Madracis decactis","Mdec-F1","233",3,5.84343211821446e-05,0.210363556255721,"timepoint1"
"1020","Madracis decactis","Mdec-F1","289",3,0.000141060471055831,0.50781769580099,"timepoint1"
"1021","Madracis decactis","Mdec-F1","32",3,-6.21250224105841e-05,-0.223650080678103,"timepoint1"
"1022","Madracis decactis","Mdec-F1","341",3,0.000149451422092971,0.538025119534696,"timepoint1"
"1023","Madracis decactis","Mdec-F1","413",3,0.000162774057653462,0.585986607552465,"timepoint1"
"1024","Madracis decactis","Mdec-F1","517",3,0.000194168385101859,0.699006186366694,"timepoint1"
"1025","Madracis decactis","Mdec-F2","0",5,-0.000198317267500247,-0.713942163000891,"timepoint1"
"1026","Madracis decactis","Mdec-F2","124",5,-0.000189177279861888,-0.681038207502798,"timepoint1"
"1027","Madracis decactis","Mdec-F2","165",5,-0.000192926034226104,-0.694533723213975,"timepoint1"
"1028","Madracis decactis","Mdec-F2","233",5,-0.00019983763405237,-0.719415482588531,"timepoint1"
"1029","Madracis decactis","Mdec-F2","289",5,-0.000187762175376289,-0.675943831354639,"timepoint1"
"1030","Madracis decactis","Mdec-F2","32",5,-0.000181413028898171,-0.653086904033415,"timepoint1"
"1031","Madracis decactis","Mdec-F2","341",5,-0.000135088815526126,-0.486319735894054,"timepoint1"
"1032","Madracis decactis","Mdec-F2","413",5,-0.000154204817644519,-0.555137343520268,"timepoint1"
"1033","Madracis decactis","Mdec-F2","517",5,-0.000192830976429274,-0.694191515145385,"timepoint1"
"1034","Madracis decactis","Mdec-F3","0",7,-0.000300377043483807,-1.0813573565417,"timepoint1"
"1035","Madracis decactis","Mdec-F3","124",7,-0.000133564855716575,-0.48083348057967,"timepoint1"
"1036","Madracis decactis","Mdec-F3","165",7,-0.000101045540415867,-0.363763945497121,"timepoint1"
"1037","Madracis decactis","Mdec-F3","233",7,2.07021272816678e-05,0.074527658214004,"timepoint1"
"1038","Madracis decactis","Mdec-F3","289",7,3.75948004357746e-05,0.135341281568789,"timepoint1"
"1039","Madracis decactis","Mdec-F3","32",7,-0.000236072019255289,-0.849859269319041,"timepoint1"
"1040","Madracis decactis","Mdec-F3","341",7,6.35743031495565e-05,0.228867491338403,"timepoint1"
"1041","Madracis decactis","Mdec-F3","413",7,0.00011410976892666,0.410795168135977,"timepoint1"
"1042","Madracis decactis","Mdec-F3","517",7,7.34026045651668e-05,0.264249376434601,"timepoint1"
"1043","Madracis decactis","Mdec-F4","0",15,-6.2635345917653e-05,-0.225487245303551,"timepoint1"
"1044","Madracis decactis","Mdec-F4","124",15,5.7360115572452e-05,0.206496416060827,"timepoint1"
"1045","Madracis decactis","Mdec-F4","165",15,7.77167452007984e-05,0.279780282722874,"timepoint1"
"1046","Madracis decactis","Mdec-F4","233",15,9.39301865146457e-05,0.338148671452724,"timepoint1"
"1047","Madracis decactis","Mdec-F4","289",15,0.00010722024731667,0.385992890340012,"timepoint1"
"1048","Madracis decactis","Mdec-F4","32",15,-1.88149936623025e-07,-0.00067733977184289,"timepoint1"
"1049","Madracis decactis","Mdec-F4","341",15,0.000108927037717272,0.392137335782179,"timepoint1"
"1050","Madracis decactis","Mdec-F4","413",15,0.000109728867787536,0.39502392403513,"timepoint1"
"1051","Madracis decactis","Mdec-F4","517",15,0.000128252356018796,0.461708481667666,"timepoint1"
"1052","Madracis decactis","Mdec-F5","0",12,-9.50137461728531e-05,-0.342049486222271,"timepoint1"
"1053","Madracis decactis","Mdec-F5","124",12,1.30887647012128e-05,0.0471195529243659,"timepoint1"
"1054","Madracis decactis","Mdec-F5","165",12,3.16914279470141e-05,0.114089140609251,"timepoint1"
"1055","Madracis decactis","Mdec-F5","233",12,6.87801048541257e-05,0.247608377474852,"timepoint1"
"1056","Madracis decactis","Mdec-F5","289",12,6.26660774604939e-05,0.225597878857778,"timepoint1"
"1057","Madracis decactis","Mdec-F5","32",12,-4.86144406178778e-05,-0.17501198622436,"timepoint1"
"1058","Madracis decactis","Mdec-F5","341",12,6.8482155807745e-05,0.246535760907882,"timepoint1"
"1059","Madracis decactis","Mdec-F5","413",12,7.27865725219905e-05,0.262031661079166,"timepoint1"
"1060","Madracis decactis","Mdec-F5","517",12,7.73636200545474e-05,0.278509032196371,"timepoint1"
"1061","Madracis decactis","Mdec-F6","0",17,-5.43265780056462e-05,-0.195575680820326,"timepoint1"
